NewGrade,NewScore,Part,Listing,Name,Category,Status,Qty,Orders,Sales,NetGross,HistMargin,PlatformMarginNew,PlatformPctNew,ListingRequiredTags,ListingRecommendedTags,TagHealth,ImageHealth,AvailabilityHealth,DeliverySpeedHealth,PriceHealth,IncidentReturnHealth,FeedbackCount,FeedbackDamage,PromoReadiness,PromoReason,NewReason,NewAction,Grade,Score,Gross,Deduction,Rating,Reviews,CR,Images,Units,Visits,AdSpend,AdSales,AdOrders,ROAS,PlatformMargin,PlatformPct,Reason,Action,RetailPriceNet,TotalCost,SPSpendNew,SPRevenueNew,SPOrdersNew,FeedbackThemes,FeedbackSample,PromoCount,AvgDiscount,PromoLift,CancelPO,HasNewReportMatch,IsInventoryAlias
N,0,T2398P480398,,"黑色金属中型货架03
总承重5000lbs",,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,新品不进大促,只允许小预算测款，先补基础Listing和价格口径,无历史订单/销售记录，按新品观察,新品/无历史：只补基础 Listing 和价格口径；不上大促，广告日预算小额测 7 天，有订单再升级。,N,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,无历史订单/销售记录，按新品观察,小预算测款，先补图文与基础价格口径,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,False,False
N,0,T2398P263577,Pantry-BH04,"W2735P186334（老）
黑上下对开玻璃餐边柜、电视柜、储物柜",餐边柜,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,新品不进大促,只允许小预算测款，先补基础Listing和价格口径,无历史订单/销售记录，按新品观察,新品/无历史：只补基础 Listing 和价格口径；不上大促，广告日预算小额测 7 天，有订单再升级。,N,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,无历史订单/销售记录，按新品观察,小预算测款，先补图文与基础价格口径,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,False,False
N,0,T2398P480399,,"黑色金属中型货架04
总承重5000lbs",,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,新品不进大促,只允许小预算测款，先补基础Listing和价格口径,无历史订单/销售记录，按新品观察,新品/无历史：只补基础 Listing 和价格口径；不上大促，广告日预算小额测 7 天，有订单再升级。,N,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,无历史订单/销售记录，按新品观察,小预算测款，先补图文与基础价格口径,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,False,False
N,0,T2398P342716,,"白色金属3抽窄卡
标签框款",,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,新品不进大促,只允许小预算测款，先补基础Listing和价格口径,无历史订单/销售记录，按新品观察,新品/无历史：只补基础 Listing 和价格口径；不上大促，广告日预算小额测 7 天，有订单再升级。,N,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,无历史订单/销售记录，按新品观察,小预算测款，先补图文与基础价格口径,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,False,False
N,0,T2398P305829,2T-Kayak,,,,0,0,0.0,0.0,0.0,26.467435604,0.2036113209016078,0.8571428571428571,0.7273000000000001,RED,GREEN,RED,,,GREEN,0.0,0.0,库存对照行不单独决策,该行是仓库/库存SKU映射，主决策以对应销售SKU为准,无历史订单/销售记录，按新品观察,新品/无历史：只补基础 Listing 和价格口径；不上大促，广告日预算小额测 7 天，有订单再升级。,N,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,无历史订单/销售记录，按新品观察,小预算测款，先补图文与基础价格口径,129.99,103.522564396,0.0,0.0,0.0,0,0,6.0,12.666666666666666,4.521420241086148,0.0,True,True
N,0,T2398P465984,,黑色压型对开门大储物柜,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,新品不进大促,只允许小预算测款，先补基础Listing和价格口径,无历史订单/销售记录，按新品观察,新品/无历史：只补基础 Listing 和价格口径；不上大促，广告日预算小额测 7 天，有订单再升级。,N,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,无历史订单/销售记录，按新品观察,小预算测款，先补图文与基础价格口径,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,False,False
N,0,T2398P442675,P442675-Too-11,黑色金属上两抽下一开门工具推车,工具,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,新品不进大促,只允许小预算测款，先补基础Listing和价格口径,无历史订单/销售记录，按新品观察,新品/无历史：只补基础 Listing 和价格口径；不上大促，广告日预算小额测 7 天，有订单再升级。,N,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,无历史订单/销售记录，按新品观察,小预算测款，先补图文与基础价格口径,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,False,False
N,0,T2398P313256,5T-dong-183-120,1830-1200-600-洞洞板,,,0,0,0.0,0.0,0.0,39.217294649,0.2203342583796842,0.75,0.85,RED,RED,RED,,,GREEN,0.0,0.0,库存对照行不单独决策,该行是仓库/库存SKU映射，主决策以对应销售SKU为准,无历史订单/销售记录，按新品观察,新品/无历史：只补基础 Listing 和价格口径；不上大促，广告日预算小额测 7 天，有订单再升级。,N,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,无历史订单/销售记录，按新品观察,小预算测款，先补图文与基础价格口径,177.99,138.772705351,0.0,0.0,0.0,0,0,12.0,11.166666666666666,2.3718747572794494,0.0,True,True
N,0,T2398P222836,TOOL-A07,套色压型-左四抽右单门工具推车,工具,,0,0,0.0,0.0,0.0,32.31795367000001,0.1405189515631114,0.9167,0.1052999999999999,RED,GREEN,RED,,,GREEN,0.0,0.0,新品不进大促,只允许小预算测款，先补基础Listing和价格口径,无历史订单/销售记录，按新品观察,新品/无历史：只补基础 Listing 和价格口径；不上大促，广告日预算小额测 7 天，有订单再升级。,N,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,无历史订单/销售记录，按新品观察,小预算测款，先补图文与基础价格口径,229.99,197.67204633,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,True,False
N,0,T2398S00003,,"黑色金属中型货架05
总承重6000lbs",,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,新品不进大促,只允许小预算测款，先补基础Listing和价格口径,无历史订单/销售记录，按新品观察,新品/无历史：只补基础 Listing 和价格口径；不上大促，广告日预算小额测 7 天，有订单再升级。,N,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,无历史订单/销售记录，按新品观察,小预算测款，先补图文与基础价格口径,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,False,False
N,0,T2398P272122,Pantry-W1000,厨房餐边柜,餐边柜,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,新品不进大促,只允许小预算测款，先补基础Listing和价格口径,无历史订单/销售记录，按新品观察,新品/无历史：只补基础 Listing 和价格口径；不上大促，广告日预算小额测 7 天，有订单再升级。,N,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,无历史订单/销售记录，按新品观察,小预算测款，先补图文与基础价格口径,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,False,False
N,0,T2398P305830,3T-Kayak,,,,0,0,0.0,0.0,0.0,29.746007789000004,0.203753735111994,0.9048,0.9091,RED,GREEN,RED,,,GREEN,0.0,0.0,库存对照行不单独决策,该行是仓库/库存SKU映射，主决策以对应销售SKU为准,无历史订单/销售记录，按新品观察,新品/无历史：只补基础 Listing 和价格口径；不上大促，广告日预算小额测 7 天，有订单再升级。,N,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,无历史订单/销售记录，按新品观察,小预算测款，先补图文与基础价格口径,145.99,116.243992211,0.0,0.0,0.0,0,0,10.0,11.7,4.617567397414008,0.0,True,True
N,0,T2398P438828,,火烧云棕色钢木L型一字型带插座办公桌,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,新品不进大促,只允许小预算测款，先补基础Listing和价格口径,无历史订单/销售记录，按新品观察,新品/无历史：只补基础 Listing 和价格口径；不上大促，广告日预算小额测 7 天，有订单再升级。,N,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,无历史订单/销售记录，按新品观察,小预算测款，先补图文与基础价格口径,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,False,False
N,0,T2398P391279,MFC-D02,黑色金属3抽转印圆弧活动柜,文件柜,,0,0,0.0,0.0,0.0,56.36743416300001,0.2684291354969285,0.8214285714285714,0.4167,RED,GREEN,,,,GREEN,0.0,0.0,新品不进大促,只允许小预算测款，先补基础Listing和价格口径,无历史订单/销售记录，按新品观察,新品/无历史：只补基础 Listing 和价格口径；不上大促，广告日预算小额测 7 天，有订单再升级。,N,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,无历史订单/销售记录，按新品观察,小预算测款，先补图文与基础价格口径,209.99,153.622565837,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,True,False
N,0,T2398P223005,TOOL-B04,黑色常规-对开门工具推车,工具,,0,0,0.0,0.0,0.0,24.174834241000013,0.1422132727866346,0.0,0.0,RED,GREEN,RED,,,GREEN,0.0,0.0,新品不进大促,只允许小预算测款，先补基础Listing和价格口径,无历史订单/销售记录，按新品观察,新品/无历史：只补基础 Listing 和价格口径；不上大促，广告日预算小额测 7 天，有订单再升级。,N,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,无历史订单/销售记录，按新品观察,小预算测款，先补图文与基础价格口径,169.99,145.815165759,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,True,False
N,0,T2398P465996,,白色金属上移门下2抽小文件柜,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,新品不进大促,只允许小预算测款，先补基础Listing和价格口径,无历史订单/销售记录，按新品观察,新品/无历史：只补基础 Listing 和价格口径；不上大促，广告日预算小额测 7 天，有订单再升级。,N,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,无历史订单/销售记录，按新品观察,小预算测款，先补图文与基础价格口径,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,False,False
N,0,T2398P465983,PT01-BK,黑色压型对开门中储物柜,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,新品不进大促,只允许小预算测款，先补基础Listing和价格口径,无历史订单/销售记录，按新品观察,新品/无历史：只补基础 Listing 和价格口径；不上大促，广告日预算小额测 7 天，有订单再升级。,N,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,无历史订单/销售记录，按新品观察,小预算测款，先补图文与基础价格口径,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,False,False
N,0,T2398P463332,,黑色深600带洞洞板五层置物架,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,新品不进大促,只允许小预算测款，先补基础Listing和价格口径,无历史订单/销售记录，按新品观察,新品/无历史：只补基础 Listing 和价格口径；不上大促，广告日预算小额测 7 天，有订单再升级。,N,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,无历史订单/销售记录，按新品观察,小预算测款，先补图文与基础价格口径,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,False,False
N,0,T2398P205946,6D-locker,6门书包柜,locker,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,新品不进大促,只允许小预算测款，先补基础Listing和价格口径,无历史订单/销售记录，按新品观察,新品/无历史：只补基础 Listing 和价格口径；不上大促，广告日预算小额测 7 天，有订单再升级。,N,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,无历史订单/销售记录，按新品观察,小预算测款，先补图文与基础价格口径,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,False,False
N,0,T2398P154422,VFC-4W,窄卡4抽白色,文件柜,,0,0,0.0,0.0,0.0,44.633462616,0.2231784720036002,0.8214285714285714,0.7082999999999999,RED,GREEN,GREEN,,,GREEN,0.0,0.0,库存对照行不单独决策,该行是仓库/库存SKU映射，主决策以对应销售SKU为准,无历史订单/销售记录，按新品观察,新品/无历史：只补基础 Listing 和价格口径；不上大促，广告日预算小额测 7 天，有订单再升级。,N,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,无历史订单/销售记录，按新品观察,小预算测款，先补图文与基础价格口径,199.99,155.356537384,30.71,0.0,0.0,0,0,4.0,11.25,0.75,0.0,True,True
N,0,T2398P480394,,白色金属对开门2层板更衣柜,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,新品不进大促,只允许小预算测款，先补基础Listing和价格口径,无历史订单/销售记录，按新品观察,新品/无历史：只补基础 Listing 和价格口径；不上大促，广告日预算小额测 7 天，有订单再升级。,N,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,无历史订单/销售记录，按新品观察,小预算测款，先补图文与基础价格口径,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,False,False
N,0,T2398P223007,TOOL-B07,黑色常规-左四抽右单门工具推车,工具,,0,0,0.0,0.0,0.0,32.48465900900001,0.1412437888995174,0.9167,0.1052999999999999,RED,GREEN,RED,,,GREEN,0.0,0.0,新品不进大促,只允许小预算测款，先补基础Listing和价格口径,无历史订单/销售记录，按新品观察,新品/无历史：只补基础 Listing 和价格口径；不上大促，广告日预算小额测 7 天，有订单再升级。,N,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,无历史订单/销售记录，按新品观察,小预算测款，先补图文与基础价格口径,229.99,197.505340991,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,True,False
N,0,T2398P211225,3T-B,3层置物架-黑,,,0,0,0.0,0.0,0.0,12.722828506999988,0.1383066475377757,0.7222222222222222,0.7,RED,GREEN,GREEN,,,GREEN,0.0,0.0,库存对照行不单独决策,该行是仓库/库存SKU映射，主决策以对应销售SKU为准,无历史订单/销售记录，按新品观察,新品/无历史：只补基础 Listing 和价格口径；不上大促，广告日预算小额测 7 天，有订单再升级。,N,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,无历史订单/销售记录，按新品观察,小预算测款，先补图文与基础价格口径,91.99,79.267171493,52.81,122.5,2.0,0,0,3.0,10.0,0.6666666666666666,0.0,True,True
N,0,T2398P223006,TOOL-B05,黑色常规-上一抽下对开工具推车,工具,,0,0,0.0,0.0,0.0,28.990564129999996,0.1449600686534326,0.9167,0.1052999999999999,RED,GREEN,RED,,,GREEN,0.0,0.0,新品不进大促,只允许小预算测款，先补基础Listing和价格口径,无历史订单/销售记录，按新品观察,新品/无历史：只补基础 Listing 和价格口径；不上大促，广告日预算小额测 7 天，有订单再升级。,N,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,无历史订单/销售记录，按新品观察,小预算测款，先补图文与基础价格口径,199.99,170.99943587,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,True,False
N,0,T2398P391280,MFC-D03,白色金属3抽圆弧活动柜,文件柜,,0,0,0.0,0.0,0.0,55.25975289600001,0.2708944207853326,0.8214285714285714,0.4167,RED,GREEN,,,,GREEN,0.0,0.0,新品不进大促,只允许小预算测款，先补基础Listing和价格口径,无历史订单/销售记录，按新品观察,新品/无历史：只补基础 Listing 和价格口径；不上大促，广告日预算小额测 7 天，有订单再升级。,N,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,无历史订单/销售记录，按新品观察,小预算测款，先补图文与基础价格口径,203.99,148.730247104,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,True,False
N,0,T2398P152542,FC-914B,"72""H四层文件柜黑",工具,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,新品不进大促,只允许小预算测款，先补基础Listing和价格口径,无历史订单/销售记录，按新品观察,新品/无历史：只补基础 Listing 和价格口径；不上大促，广告日预算小额测 7 天，有订单再升级。,N,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,无历史订单/销售记录，按新品观察,小预算测款，先补图文与基础价格口径,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,False,False
N,0,T2398S00001,S00001-BC,"白色金属上可调层架中二抽下双对开门书柜
(分A/B包)",,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,新品不进大促,只允许小预算测款，先补基础Listing和价格口径,无历史订单/销售记录，按新品观察,新品/无历史：只补基础 Listing 和价格口径；不上大促，广告日预算小额测 7 天，有订单再升级。,N,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,无历史订单/销售记录，按新品观察,小预算测款，先补图文与基础价格口径,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,False,False
N,0,T2398P154423,VFC-5B,窄卡5抽黑色,文件柜,,0,0,0.0,0.0,0.0,54.844122306,0.2193852646345853,0.8929,0.9583,RED,GREEN,GREEN,,,GREEN,0.0,0.0,库存对照行不单独决策,该行是仓库/库存SKU映射，主决策以对应销售SKU为准,无历史订单/销售记录，按新品观察,新品/无历史：只补基础 Listing 和价格口径；不上大促，广告日预算小额测 7 天，有订单再升级。,N,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,无历史订单/销售记录，按新品观察,小预算测款，先补图文与基础价格口径,249.99,195.145877694,0.0,0.0,0.0,0,0,2.0,10.0,1.0,0.0,True,True
N,0,T2398P480397,,"黑色金属中型货架02
总承重4000lbs",,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,新品不进大促,只允许小预算测款，先补基础Listing和价格口径,无历史订单/销售记录，按新品观察,新品/无历史：只补基础 Listing 和价格口径；不上大促，广告日预算小额测 7 天，有订单再升级。,N,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,无历史订单/销售记录，按新品观察,小预算测款，先补图文与基础价格口径,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,False,False
N,0,T2398S00002,S00002-BC,"白色金属上固定层架中二抽下双对开门书柜
(分A/B包)",,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,新品不进大促,只允许小预算测款，先补基础Listing和价格口径,无历史订单/销售记录，按新品观察,新品/无历史：只补基础 Listing 和价格口径；不上大促，广告日预算小额测 7 天，有订单再升级。,N,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,无历史订单/销售记录，按新品观察,小预算测款，先补图文与基础价格口径,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,False,False
N,0,T2398P272089,,专利款4抽窄卡-黑,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,新品不进大促,只允许小预算测款，先补基础Listing和价格口径,无历史订单/销售记录，按新品观察,新品/无历史：只补基础 Listing 和价格口径；不上大促，广告日预算小额测 7 天，有订单再升级。,N,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,无历史订单/销售记录，按新品观察,小预算测款，先补图文与基础价格口径,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,False,False
N,0,T2398P442674,P442674-Too-10,黑色金属上一抽左下一开门右下两小抽一大抽工具推车,工具,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,新品不进大促,只允许小预算测款，先补基础Listing和价格口径,无历史订单/销售记录，按新品观察,新品/无历史：只补基础 Listing 和价格口径；不上大促，广告日预算小额测 7 天，有订单再升级。,N,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,无历史订单/销售记录，按新品观察,小预算测款，先补图文与基础价格口径,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,False,False
N,0,T2398P272102,VF-ZH-4W,4抽窄卡组合柜-白,文件柜,,0,0,0.0,0.0,0.0,56.22492769500002,0.21878255066345,0.8214285714285714,0.7082999999999999,RED,GREEN,GREEN,,,GREEN,0.0,0.0,库存对照行不单独决策,该行是仓库/库存SKU映射，主决策以对应销售SKU为准,无历史订单/销售记录，按新品观察,新品/无历史：只补基础 Listing 和价格口径；不上大促，广告日预算小额测 7 天，有订单再升级。,N,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,无历史订单/销售记录，按新品观察,小预算测款，先补图文与基础价格口径,256.99,200.765072305,29.58,0.0,0.0,0,0,10.0,12.0,1.414842342910258,0.0,True,True
N,0,T2398P290413,Bed-96,"75*38inch
双人便携式折叠床",床,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,新品不进大促,只允许小预算测款，先补基础Listing和价格口径,无历史订单/销售记录，按新品观察,新品/无历史：只补基础 Listing 和价格口径；不上大促，广告日预算小额测 7 天，有订单再升级。,N,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,无历史订单/销售记录，按新品观察,小预算测款，先补图文与基础价格口径,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,False,False
N,0,T2398P391278,MFC-D01,白灰套色金属2抽活动柜,文件柜,,0,0,0.0,0.0,0.0,51.84861810300001,0.2729018269540502,0.8214285714285714,0.4167,RED,GREEN,,,,GREEN,0.0,0.0,新品不进大促,只允许小预算测款，先补基础Listing和价格口径,无历史订单/销售记录，按新品观察,新品/无历史：只补基础 Listing 和价格口径；不上大促，广告日预算小额测 7 天，有订单再升级。,N,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,无历史订单/销售记录，按新品观察,小预算测款，先补图文与基础价格口径,189.99,138.141381897,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,True,False
N,0,T2398P480395,,黑色金属3层置物架H990*W1220*D457,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,新品不进大促,只允许小预算测款，先补基础Listing和价格口径,无历史订单/销售记录，按新品观察,新品/无历史：只补基础 Listing 和价格口径；不上大促，广告日预算小额测 7 天，有订单再升级。,N,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,无历史订单/销售记录，按新品观察,小预算测款，先补图文与基础价格口径,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,False,False
N,0,T2398P403871,Bed-96-1,"黑色金属带床头板折叠床L190*W96*H33cm
75*38*17",床,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,新品不进大促,只允许小预算测款，先补基础Listing和价格口径,无历史订单/销售记录，按新品观察,新品/无历史：只补基础 Listing 和价格口径；不上大促，广告日预算小额测 7 天，有订单再升级。,N,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,无历史订单/销售记录，按新品观察,小预算测款，先补图文与基础价格口径,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,False,False
N,0,T2398P465997,,黑色金属对开门4层板带轮工具柜,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,新品不进大促,只允许小预算测款，先补基础Listing和价格口径,无历史订单/销售记录，按新品观察,新品/无历史：只补基础 Listing 和价格口径；不上大促，广告日预算小额测 7 天，有订单再升级。,N,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,无历史订单/销售记录，按新品观察,小预算测款，先补图文与基础价格口径,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,False,False
N,0,T2398P413023,TOOL-B08,黑色金属3层层板对开门工具柜,工具,,0,0,0.0,0.0,0.0,39.90561495,0.1425251435765563,0.0,0.0,RED,GREEN,RED,,,GREEN,0.0,0.0,新品不进大促,只允许小预算测款，先补基础Listing和价格口径,无历史订单/销售记录，按新品观察,新品/无历史：只补基础 Listing 和价格口径；不上大促，广告日预算小额测 7 天，有订单再升级。,N,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,无历史订单/销售记录，按新品观察,小预算测款，先补图文与基础价格口径,279.99,240.08438505,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,True,False
N,0,T2398S00004,,"黑色金属中型货架06
总承重6000lbs",,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,新品不进大促,只允许小预算测款，先补基础Listing和价格口径,无历史订单/销售记录，按新品观察,新品/无历史：只补基础 Listing 和价格口径；不上大促，广告日预算小额测 7 天，有订单再升级。,N,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,无历史订单/销售记录，按新品观察,小预算测款，先补图文与基础价格口径,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,False,False
N,0,T2398P463322,,黑色深457带洞洞板五层置物架,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,新品不进大促,只允许小预算测款，先补基础Listing和价格口径,无历史订单/销售记录，按新品观察,新品/无历史：只补基础 Listing 和价格口径；不上大促，广告日预算小额测 7 天，有订单再升级。,N,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,无历史订单/销售记录，按新品观察,小预算测款，先补图文与基础价格口径,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,False,False
N,0,T2398P413029,Dresser-01,白色金属七抽斗柜,Dresser,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,新品不进大促,只允许小预算测款，先补基础Listing和价格口径,无历史订单/销售记录，按新品观察,新品/无历史：只补基础 Listing 和价格口径；不上大促，广告日预算小额测 7 天，有订单再升级。,N,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,无历史订单/销售记录，按新品观察,小预算测款，先补图文与基础价格口径,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,False,False
